D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0004.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056163
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0004.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056163
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0004.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056163
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0004.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056163
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0004.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056163
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0004.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056163
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D01_Samsung_GalaxyS3Mini,-0.021284
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D02_Apple_iPhone4s,0.032687
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D03_Huawei_P9,0.027474
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D04_LG_D290,0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D07_Lenovo_P70A,0.0351
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D12_Sony_XperiaZ1Compact,0.033032
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D17_Microsoft_Lumia640LTE,0.0091955
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D21_Wiko_Ridge4G,0.019977
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D23_Asus_Zenfone2Laser,0.0060143
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D24_Xiaomi_RedmiNote3,0.0092575
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],ref:D25_OnePlus_A3000,0.030432
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D01_Samsung_GalaxyS3Mini,with maxi-corr-0.021284
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032687
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032687
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0006.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056159
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D01_Samsung_GalaxyS3Mini,-0.021302
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D02_Apple_iPhone4s,0.032877
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D03_Huawei_P9,0.027737
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D04_LG_D290,0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D07_Lenovo_P70A,0.035163
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D12_Sony_XperiaZ1Compact,0.033015
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D17_Microsoft_Lumia640LTE,0.009463
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D21_Wiko_Ridge4G,0.020448
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D23_Asus_Zenfone2Laser,0.0061858
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D24_Xiaomi_RedmiNote3,0.0096106
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],ref:D25_OnePlus_A3000,0.030693
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D01_Samsung_GalaxyS3Mini,with maxi-corr-0.021302
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032877
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032877
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0008.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056274
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D01_Samsung_GalaxyS3Mini,-0.021327
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D02_Apple_iPhone4s,0.032711
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D03_Huawei_P9,0.027803
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D04_LG_D290,0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D07_Lenovo_P70A,0.035243
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D12_Sony_XperiaZ1Compact,0.032822
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D17_Microsoft_Lumia640LTE,0.0098699
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D21_Wiko_Ridge4G,0.02121
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D23_Asus_Zenfone2Laser,0.0063632
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D24_Xiaomi_RedmiNote3,0.010084
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],ref:D25_OnePlus_A3000,0.030681
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D01_Samsung_GalaxyS3Mini,with maxi-corr-0.021327
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032711
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032711
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0010.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056379
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D01_Samsung_GalaxyS3Mini,-0.021199
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D02_Apple_iPhone4s,0.032729
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D03_Huawei_P9,0.027435
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D04_LG_D290,0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D07_Lenovo_P70A,0.035059
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D12_Sony_XperiaZ1Compact,0.032753
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D17_Microsoft_Lumia640LTE,0.0090651
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D21_Wiko_Ridge4G,0.019897
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D23_Asus_Zenfone2Laser,0.0060778
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D24_Xiaomi_RedmiNote3,0.0089798
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],ref:D25_OnePlus_A3000,0.030415
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D01_Samsung_GalaxyS3Mini,with maxi-corr-0.021199
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032729
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032729
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0012.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056086
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D01_Samsung_GalaxyS3Mini,-0.021208
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D02_Apple_iPhone4s,0.032429
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D03_Huawei_P9,0.027273
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D04_LG_D290,0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D07_Lenovo_P70A,0.035141
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D12_Sony_XperiaZ1Compact,0.032198
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D17_Microsoft_Lumia640LTE,0.0088789
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D21_Wiko_Ridge4G,0.01993
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D23_Asus_Zenfone2Laser,0.0061313
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D24_Xiaomi_RedmiNote3,0.0087807
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],ref:D25_OnePlus_A3000,0.030252
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D01_Samsung_GalaxyS3Mini,with maxi-corr-0.021208
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032429
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032429
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0014.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056246
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D01_Samsung_GalaxyS3Mini,-0.021233
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D02_Apple_iPhone4s,0.033043
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D03_Huawei_P9,0.02814
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D04_LG_D290,0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D07_Lenovo_P70A,0.035175
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D12_Sony_XperiaZ1Compact,0.033172
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D17_Microsoft_Lumia640LTE,0.010067
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D21_Wiko_Ridge4G,0.021512
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D23_Asus_Zenfone2Laser,0.0061105
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D24_Xiaomi_RedmiNote3,0.010288
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],ref:D25_OnePlus_A3000,0.031022
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D01_Samsung_GalaxyS3Mini,with maxi-corr-0.021233
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.033043
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.033043
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0016.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056249
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D01_Samsung_GalaxyS3Mini,-0.021208
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D02_Apple_iPhone4s,0.032478
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D03_Huawei_P9,0.027099
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D04_LG_D290,0.056106
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D07_Lenovo_P70A,0.035023
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D12_Sony_XperiaZ1Compact,0.031973
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D17_Microsoft_Lumia640LTE,0.0084671
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D21_Wiko_Ridge4G,0.019192
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D23_Asus_Zenfone2Laser,0.0062702
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D24_Xiaomi_RedmiNote3,0.0081487
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],ref:D25_OnePlus_A3000,0.030165
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],voted D01_Samsung_GalaxyS3Mini,with maxi-corr-0.021208
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032478
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],voted D02_Apple_iPhone4s,with maxi-corr0.032478
D01_Samsung_GalaxyS3Mini/flat_frames/vid1/i/i_frame_0018.jpg block:[1_1],voted D04_LG_D290,with maxi-corr0.056106
